group_desc	supergroup1	series_code	group_code	primary_option_code	series_desc	option_desc	currency	price	part_code	id	part_desc	optional	obsolete	cost	compacted_part_desc	obsolete1	compulsory	BAM	BHZ	BLT	BRK	BST	BVT	CLA	CHT	CHR	CPH	ELT	EMK	FCL	FTN	FTP	HYD	LEV	LTY	MHT	MLT	STG	VWY	TRD	WBS	PED	MOD	APP	AQU	no_attr
BATTERY	BATTERY	F807	760	F807760120	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (20ATF-SWB)	EUR	5445	F807524247235	F807760120F807524247235	Batt - 800Ah Wc/Sbe	Y	N	2880.2132550000001	 Batt800AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760120	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (20ATF-SWB)	EUR	5445	F807524247264	F807760120F807524247264	Batt - 800Ah Wc/Sbe/Aqua	Y	N	3072.0681639999998	 Batt800AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760120	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (20ATF-SWB)	EUR	5445	F807524247293	F807760120F807524247293	Batt - 800Ah Wc/Sbe/Air Mix	Y	N	3072.0681639999998	 Batt800AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760120	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (20ATF-SWB)	EUR	5445	F807524247322	F807760120F807524247322	Batt - 800Ah Wc/Sbe/Aqua+Airmix	Y	N	3263.9376440000001	 Batt800AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760121	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (18-20ATF-L	EUR	3855	F807524247236	F807760121F807524247236	Batt - 525Ah Wc/Sbe	Y	N	2226.9711149999998	 Batt525AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760121	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (18-20ATF-L	EUR	3855	F807524247265	F807760121F807524247265	Batt - 525Ah Wc/Sbe/Aqua	Y	N	2418.826024	 Batt525AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760121	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (18-20ATF-L	EUR	3855	F807524247294	F807760121F807524247294	Batt - 525Ah Wc/Sbe/Air Mix	Y	N	2418.826024	 Batt525AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760121	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (18-20ATF-L	EUR	3855	F807524247323	F807760121F807524247323	Batt - 525Ah Wc/Sbe/Aqua+Airmix	Y	N	2610.6809320000002	 Batt525AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760122	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (18-20ATF-L	EUR	4725	F807524247237	F807760122F807524247237	Batt - 750Ah Wc/Sbe	Y	N	2729.4628269999998	 Batt750AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760122	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (18-20ATF-L	EUR	4725	F807524247266	F807760122F807524247266	Batt - 750Ah Wc/Sbe/Aqua	Y	N	2921.317736	 Batt750AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760122	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (18-20ATF-L	EUR	4725	F807524247295	F807760122F807524247295	Batt - 750Ah Wc/Sbe/Air Mix	Y	N	2921.317736	 Batt750AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760122	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (18-20ATF-L	EUR	4725	F807524247324	F807760122F807524247324	Batt - 750Ah Wc/Sbe/Aqua+Airmix	Y	N	3113.1872159999998	 Batt750AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760123	ERP16-20ATF / ERP30-40TH	BATT - 48V 900AH WC SBE (18-20ATF-L	EUR	6695	F807524247238	F807760123F807524247238	Batt - 900Ah Wc/Sbe	Y	N	3865.7882549999999	 Batt900AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760123	ERP16-20ATF / ERP30-40TH	BATT - 48V 900AH WC SBE (18-20ATF-L	EUR	6695	F807524247267	F807760123F807524247267	Batt - 900Ah Wc/Sbe/Aqua	Y	N	4057.6431640000001	 Batt900AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760123	ERP16-20ATF / ERP30-40TH	BATT - 48V 900AH WC SBE (18-20ATF-L	EUR	6695	F807524247296	F807760123F807524247296	Batt - 900Ah Wc/Sbe/Air Mix	Y	N	4057.6431640000001	 Batt900AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760123	ERP16-20ATF / ERP30-40TH	BATT - 48V 900AH WC SBE (18-20ATF-L	EUR	6695	F807524247325	F807760123F807524247325	Batt - 900Ah Wc/Sbe/Aqua+Airmix	Y	N	4249.4980720000003	 Batt900AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760124	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC DIN (18-20ATF-L	EUR	4725	F807524247240	F807760124F807524247240	Batt - 750Ah Wc/Din	Y	N	2729.4628269999998	 Batt750AhWc/Din	N	N					DIN																								
BATTERY	BATTERY	F807	760	F807760124	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC DIN (18-20ATF-L	EUR	4725	F807524247269	F807760124F807524247269	Batt - 750Ah Wc/Din/Aqua	Y	N	2921.317736	 Batt750AhWc/Din/Aqua	N	N					DIN																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760124	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC DIN (18-20ATF-L	EUR	4725	F807524247298	F807760124F807524247298	Batt - 750Ah Wc/Din/Air Mix	Y	N	2921.317736	 Batt750AhWc/Din/AirMix	N	N					DIN																							Air Mix	
BATTERY	BATTERY	F807	760	F807760124	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC DIN (18-20ATF-L	EUR	4725	F807524247327	F807760124F807524247327	Batt - 750Ah Wc/Din/Aqua+Airmix	Y	N	3113.1872159999998	 Batt750AhWc/Din/Aqua+Airmix	N	N					DIN																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760125	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (16-SWB)SID	EUR	4000	F807524247241	F807760125F807524247241	Batt - 525Ah Wc/Sbe	Y	N	2338.8901209999999	 Batt525AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760125	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (16-SWB)SID	EUR	4000	F807524247270	F807760125F807524247270	Batt - 525Ah Wc/Sbe/Aqua	Y	N	2530.74503	 Batt525AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760125	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (16-SWB)SID	EUR	4000	F807524247299	F807760125F807524247299	Batt - 525Ah Wc/Sbe/Air Mix	Y	N	2530.74503	 Batt525AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760125	ERP16-20ATF / ERP30-40TH	BATT - 48V 525AH WC SBE (16-SWB)SID	EUR	4000	F807524247328	F807760125F807524247328	Batt - 525Ah Wc/Sbe/Aqua+Airmix	Y	N	2722.5999379999998	 Batt525AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760126	ERP16-20ATF / ERP30-40TH	BATT - 48V 600AH WC SBE (16-LWB)SID	EUR	4635	F807524247242	F807760126F807524247242	Batt - 600Ah Wc/Sbe	Y	N	2712.3274609999999	 Batt600AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760126	ERP16-20ATF / ERP30-40TH	BATT - 48V 600AH WC SBE (16-LWB)SID	EUR	4635	F807524247271	F807760126F807524247271	Batt - 600Ah Wc/Sbe/Aqua	Y	N	2904.1969399999998	 Batt600AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760126	ERP16-20ATF / ERP30-40TH	BATT - 48V 600AH WC SBE (16-LWB)SID	EUR	4635	F807524247300	F807760126F807524247300	Batt - 600Ah Wc/Sbe/Air Mix	Y	N	2904.1969399999998	 Batt600AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760126	ERP16-20ATF / ERP30-40TH	BATT - 48V 600AH WC SBE (16-LWB)SID	EUR	4635	F807524247329	F807760126F807524247329	Batt - 600Ah Wc/Sbe/Aqua+Airmix	Y	N	3096.0518489999999	 Batt600AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760127	ERP16-20ATF / ERP30-40TH	BATT - 48V 600AH WC SBE (18-SWB)SID	EUR	4635	F807524247243	F807760127F807524247243	Batt - 600Ah Wc/Sbe	Y	N	2712.3274609999999	 Batt600AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760127	ERP16-20ATF / ERP30-40TH	BATT - 48V 600AH WC SBE (18-SWB)SID	EUR	4635	F807524247272	F807760127F807524247272	Batt - 600Ah Wc/Sbe/Aqua	Y	N	2904.1969399999998	 Batt600AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760127	ERP16-20ATF / ERP30-40TH	BATT - 48V 600AH WC SBE (18-SWB)SID	EUR	4635	F807524247301	F807760127F807524247301	Batt - 600Ah Wc/Sbe/Air Mix	Y	N	2904.1969399999998	 Batt600AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760127	ERP16-20ATF / ERP30-40TH	BATT - 48V 600AH WC SBE (18-SWB)SID	EUR	4635	F807524247330	F807760127F807524247330	Batt - 600Ah Wc/Sbe/Aqua+Airmix	Y	N	3096.0518489999999	 Batt600AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760101	ERP16-20ATF / ERP30-40TH	BATT - 48V 420AH WC SBE (16ATF-SWB)	EUR	3325	F807524247216	F807760101F807524247216	Batt - 420Ah Wc/Sbe	Y	N	1973.437629	 Batt420AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760101	ERP16-20ATF / ERP30-40TH	BATT - 48V 420AH WC SBE (16ATF-SWB)	EUR	3325	F807524247245	F807760101F807524247245	Batt - 420Ah Wc/Sbe/Aqua	Y	N	2165.2925380000001	 Batt420AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760101	ERP16-20ATF / ERP30-40TH	BATT - 48V 420AH WC SBE (16ATF-SWB)	EUR	3325	F807524247274	F807760101F807524247274	Batt - 420Ah Wc/Sbe/Air Mix	Y	N	2165.2925380000001	 Batt420AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760101	ERP16-20ATF / ERP30-40TH	BATT - 48V 420AH WC SBE (16ATF-SWB)	EUR	3325	F807524247303	F807760101F807524247303	Batt - 420Ah Wc/Sbe/Aqua+Airmix	Y	N	2357.1620170000001	 Batt420AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760102	ERP16-20ATF / ERP30-40TH	BATT - 48V 595AH WC SBE (16ATF-SWB)	EUR	4100	F807524247217	F807760102F807524247217	Batt - 595Ah Wc/Sbe	Y	N	2432.5372309999998	 Batt595AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760102	ERP16-20ATF / ERP30-40TH	BATT - 48V 595AH WC SBE (16ATF-SWB)	EUR	4100	F807524247246	F807760102F807524247246	Batt - 595Ah Wc/Sbe/Aqua	Y	N	2624.3921399999999	 Batt595AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760102	ERP16-20ATF / ERP30-40TH	BATT - 48V 595AH WC SBE (16ATF-SWB)	EUR	4100	F807524247275	F807760102F807524247275	Batt - 595Ah Wc/Sbe/Air Mix	Y	N	2624.3921399999999	 Batt595AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760102	ERP16-20ATF / ERP30-40TH	BATT - 48V 595AH WC SBE (16ATF-SWB)	EUR	4100	F807524247304	F807760102F807524247304	Batt - 595Ah Wc/Sbe/Aqua+Airmix	Y	N	2816.2470480000002	 Batt595AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760103	ERP16-20ATF / ERP30-40TH	BATT - 48V 700AH WC SBE (16ATF-SWB)	EUR	4725	F807524247218	F807760103F807524247218	Batt - 700Ah Wc/Sbe	Y	N	2729.4628269999998	 Batt700AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760103	ERP16-20ATF / ERP30-40TH	BATT - 48V 700AH WC SBE (16ATF-SWB)	EUR	4725	F807524247247	F807760103F807524247247	Batt - 700Ah Wc/Sbe/Aqua	Y	N	2921.317736	 Batt700AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760103	ERP16-20ATF / ERP30-40TH	BATT - 48V 700AH WC SBE (16ATF-SWB)	EUR	4725	F807524247276	F807760103F807524247276	Batt - 700Ah Wc/Sbe/Air Mix	Y	N	0	 Batt700AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760103	ERP16-20ATF / ERP30-40TH	BATT - 48V 700AH WC SBE (16ATF-SWB)	EUR	4725	F807524247305	F807760103F807524247305	Batt - 700Ah Wc/Sbe/Aqua+Airmix	Y	N	0	 Batt700AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
HOSES	MAST	F807	620	F807620006	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 3 STG FFL MAST	EUR	540	F8071608406	F807620006F8071608406	Hose Connector Pts 4 Func 3 Ffl	Y	N	96.503004469999993	 HoseConnectorPts4Func3Ffl	N	Y																		FFL			3 Stages	4 Ways							
HOSES	MAST	F807	620	F807620006	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 3 STG FFL MAST	EUR	540	F8071549860	F807620006F8071549860	H/Hose 4 Func 3 Ffl 4750	Y	N	131.66256200000001	 H/Hose4Func3Ffl4750	N	N																		FFL	4750 MM		3 Stages	4 Ways							
HOSES	MAST	F807	620	F807620006	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 3 STG FFL MAST	EUR	540	F8071549861	F807620006F8071549861	H/Hose 4 Func 3 Ffl 4900	Y	N	132.63881169999999	 H/Hose4Func3Ffl4900	N	N																		FFL	4900 MM		3 Stages	4 Ways							
HOSES	MAST	F807	620	F807620006	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 3 STG FFL MAST	EUR	540	F8071549865	F807620006F8071549865	H/Hose 4 Func 3 Ffl 5500	Y	N	136.47095569999999	 H/Hose4Func3Ffl5500	N	N																		FFL	5550 MM		3 Stages	4 Ways							
HOSES	MAST	F807	620	F807620006	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 3 STG FFL MAST	EUR	540	F8071549887	F807620006F8071549887	Hose Attach Parts 4 Func 3 Ffl	Y	N	123.3134421	 HoseAttachParts4Func3Ffl	N	Y																		FFL			3 Stages	4 Ways							
HOSES	MAST	F807	620	F807620004	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG LFL MAST	EUR	465	F8071538255	F807620004F8071538255	4 Way Hoses : 2 Stg Lfl 4330Mm	Y	N	92.554293279999996	 4WayHoses:2StgLfl4330Mm	N	N																		LFL	4330 MM		2 Stages	4 Ways							
HOSES	MAST	F807	620	F807620004	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG LFL MAST	EUR	465	F8071549788	F807620004F8071549788	H/Hose 4 Func 2 Lfl 3330	Y	N	119.64157779999999	 H/Hose4Func2Lfl3330	N	N																		LFL	3330 MM		2 Stages	4 Ways							
HOSES	MAST	F807	620	F807620004	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG LFL MAST	EUR	465	F8071549793	F807620004F8071549793	H/Hose 4 Func 2 Lfl 3830	Y	N	122.9054572	 H/Hose4Func2Lfl3830	N	N																		LFL	3830 MM		2 Stages	4 Ways							
HOSES	MAST	F807	620	F807620004	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG LFL MAST	EUR	465	F8071549798	F807620004F8071549798	H/Hose 4 Func 2 Lfl 4330	Y	N	128.76295490000001	 H/Hose4Func2Lfl4330	N	N																		LFL	4330 MM		2 Stages	4 Ways							
HOSES	MAST	F807	620	F807620004	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG LFL MAST	EUR	465	F8071608682	F807620004F8071608682	Hose Attach Parts 4 Func 2 Lfl	Y	N	84.977430479999995	 HoseAttachParts4Func2Lfl	N	N																		LFL			2 Stages	4 Ways							
HOSES	MAST	F807	620	F807620004	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG LFL MAST	EUR	465	F8071608766	F807620004F8071608766	Hose Connector Pts 4 Func 2 Lfl	Y	N	87.381627330000001	 HoseConnectorPts4Func2Lfl	N	Y																		LFL			2 Stages	4 Ways							
HOSES	MAST	F807	620	F807620005	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG FFL MAST	EUR	505	F8071538242	F807620005F8071538242	4 Way Hoses : 2 Stg Ffl 3270Mm	Y	N	158.10872739999999	 4WayHoses:2StgFfl3270Mm	N	N																		FFL	3270 MM		2 Stages	4 Ways							
HOSES	MAST	F807	620	F807620005	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG FFL MAST	EUR	505	F8071549738	F807620005F8071549738	Hose Attach Parts 4 Func 2 Ffl	Y	N	34.44558396	 HoseAttachParts4Func2Ffl	N	N																		FFL			2 Stages	4 Ways							
HOSES	MAST	F807	620	F807620005	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG FFL MAST	EUR	505	F8071549937	F807620005F8071549937	H/Hose 4 Func 2 Ffl 3218	Y	N	177.92513779999999	 H/Hose4Func2Ffl3218	N	N																		FFL	3218 MM		2 Stages	4 Ways							
HOSES	MAST	F807	620	F807620005	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 2 STG FFL MAST	EUR	505	F8071605078	F807620005F8071605078	Hose Connector Pts 4 Func 2 Ffl	Y	N	105.842945	 HoseConnectorPts4Func2Ffl	N	Y																		FFL			2 Stages	4 Ways							
HOSES	MAST	F807	620	F807620006	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 3 STG FFL MAST	EUR	540	F8071538249	F807620006F8071538249	4 Way Hoses : 3 Stg Ffl 45000Mm	Y	N	115.8677173	 4WayHoses:3StgFfl45000Mm	N	N																		FFL	5000 MM		3 Stages	4 Ways							
HOSES	MAST	F807	620	F807620006	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 3 STG FFL MAST	EUR	540	F8071538250	F807620006F8071538250	4 Way Hoses : 3 Stg Ffl 4800Mm	Y	N	118.1699179	 4WayHoses:3StgFfl4800Mm	N	N																		FFL	4800 MM		3 Stages	4 Ways							
HOSES	MAST	F807	620	F807620006	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 3 STG FFL MAST	EUR	540	F8071538251	F807620006F8071538251	4 Way Hoses : 3 Stg Ffl 5550Mm	Y	N	124.07112840000001	 4WayHoses:3StgFfl5550Mm	N	N																		FFL	5550 MM		3 Stages	4 Ways							
HOSES	MAST	F807	620	F807620006	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 3 STG FFL MAST	EUR	540	F8071538257	F807620006F8071538257	4 Way Hoses : 3 Stg Ffl 4950Mm	Y	N	119.1607384	 4WayHoses:3StgFfl4950Mm	N	N																		FFL	4953 MM		3 Stages	4 Ways							
HOSES	MAST	F807	620	F807620006	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 3 STG FFL MAST	EUR	540	F8071549740	F807620006F8071549740	Hose Attach Parts 4 Func 3 Ffl	Y	N	57.045034350000002	 HoseAttachParts4Func3Ffl	Y	N																		FFL			3 Stages	4 Ways							
HOSES	MAST	F807	620	F807620006	ERP16-20ATF / ERP30-40TH	4 WAY HOSES : FOR 3 STG FFL MAST	EUR	540	F8071549858	F807620006F8071549858	H/Hose 4 Func 3 Ffl 4450	Y	N	129.69549190000001	 H/Hose4Func3Ffl4450	N	N																		FFL	4450 MM		3 Stages	4 Ways							
BATTERY	BATTERY	F807	760	F807760104	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC DIN (16ATF-SWB)	EUR	3615	F807524247219	F807760104F807524247219	Batt - 500Ah Wc/Din	Y	N	2141.308853	 Batt500AhWc/Din	N	N					DIN																								
BATTERY	BATTERY	F807	760	F807760104	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC DIN (16ATF-SWB)	EUR	3615	F807524247248	F807760104F807524247248	Batt - 500Ah Wc/Din/Aqua	Y	N	2333.178332	 Batt500AhWc/Din/Aqua	N	N					DIN																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760104	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC DIN (16ATF-SWB)	EUR	3615	F807524247277	F807760104F807524247277	Batt - 500Ah Wc/Din/Air Mix	Y	N	2333.178332	 Batt500AhWc/Din/AirMix	N	N					DIN																							Air Mix	
BATTERY	BATTERY	F807	760	F807760104	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC DIN (16ATF-SWB)	EUR	3615	F807524247306	F807760104F807524247306	Batt - 500Ah Wc/Din/Aqua+Airmix	Y	N	2525.0332410000001	 Batt500AhWc/Din/Aqua+Airmix	N	N					DIN																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760105	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC SBE (16ATF-LWB)	EUR	3710	F807524247220	F807760105F807524247220	Batt - 500Ah Wc/Sbe	Y	N	2141.308853	 Batt500AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760105	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC SBE (16ATF-LWB)	EUR	3710	F807524247249	F807760105F807524247249	Batt - 500Ah Wc/Sbe/Aqua	Y	N	2333.178332	 Batt500AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760105	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC SBE (16ATF-LWB)	EUR	3710	F807524247278	F807760105F807524247278	Batt - 500Ah Wc/Sbe/Air Mix	Y	N	2333.178332	 Batt500AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760105	ERP16-20ATF / ERP30-40TH	BATT - 48V 500AH WC SBE (16ATF-LWB)	EUR	3710	F807524247307	F807760105F807524247307	Batt - 500Ah Wc/Sbe/Aqua+Airmix	Y	N	2525.0332410000001	 Batt500AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760106	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (16ATF-LWB)	EUR	4510	F807524247221	F807760106F807524247221	Batt - 625Ah Wc/Sbe	Y	N	2603.8326139999999	 Batt625AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760106	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (16ATF-LWB)	EUR	4510	F807524247250	F807760106F807524247250	Batt - 625Ah Wc/Sbe/Aqua	Y	N	2795.7020929999999	 Batt625AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760106	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (16ATF-LWB)	EUR	4510	F807524247279	F807760106F807524247279	Batt - 625Ah Wc/Sbe/Air Mix	Y	N	2795.7020929999999	 Batt625AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760106	ERP16-20ATF / ERP30-40TH	BATT - 48V 625AH WC SBE (16ATF-LWB)	EUR	4510	F807524247308	F807760106F807524247308	Batt - 625Ah Wc/Sbe/Aqua+Airmix	Y	N	2987.557002	 Batt625AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760107	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (16ATF-LWB)	EUR	4725	F807524247222	F807760107F807524247222	Batt - 750Ah Wc/Sbe	Y	N	2729.4628269999998	 Batt750AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760107	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (16ATF-LWB)	EUR	4725	F807524247251	F807760107F807524247251	Batt - 750Ah Wc/Sbe/Aqua	Y	N	2921.317736	 Batt750AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760107	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (16ATF-LWB)	EUR	4725	F807524247280	F807760107F807524247280	Batt - 750Ah Wc/Sbe/Air Mix	Y	N	2921.317736	 Batt750AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
BATTERY	BATTERY	F807	760	F807760107	ERP16-20ATF / ERP30-40TH	BATT - 48V 750AH WC SBE (16ATF-LWB)	EUR	4725	F807524247309	F807760107F807524247309	Batt - 750Ah Wc/Sbe/Aqua+Airmix	Y	N	3113.1872159999998	 Batt750AhWc/Sbe/Aqua+Airmix	N	N					SBE																							Aquamatic,Air Mix	
BATTERY	BATTERY	F807	760	F807760108	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (16ATF-LWB)	EUR	5445	F807524247223	F807760108F807524247223	Batt - 800Ah Wc/Sbe	Y	N	2880.2132550000001	 Batt800AhWc/Sbe	N	N					SBE																								
BATTERY	BATTERY	F807	760	F807760108	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (16ATF-LWB)	EUR	5445	F807524247252	F807760108F807524247252	Batt - 800Ah Wc/Sbe/Aqua	Y	N	3072.0681639999998	 Batt800AhWc/Sbe/Aqua	N	N					SBE																							Aquamatic	
BATTERY	BATTERY	F807	760	F807760108	ERP16-20ATF / ERP30-40TH	BATT - 48V 800AH WC SBE (16ATF-LWB)	EUR	5445	F807524247281	F807760108F807524247281	Batt - 800Ah Wc/Sbe/Air Mix	Y	N	3072.0681639999998	 Batt800AhWc/Sbe/AirMix	N	N					SBE																							Air Mix	
